x,y,MAX_REL_HUMIDITY,MEAN_TEMPERATURE,LOCAL_DATE,CLIMATE_IDENTIFIER,STATION_NAME,PROVINCE_CODE,SPEED_MAX_GUST
-121.26279694444445,51.62334194444445,,13.3,1995-06-26 00:00:00,109E7R6,108 MILE HOUSE ABEL LAKE,BC,
-121.26279694444445,51.62334194444445,,9.3,1987-09-03 00:00:00,109E7R6,108 MILE HOUSE ABEL LAKE,BC,
-121.26279694444445,51.62334194444445,,-1.3,1992-04-10 00:00:00,109E7R6,108 MILE HOUSE ABEL LAKE,BC,
-121.26279694444445,51.62334194444445,,17.3,2011-09-24 00:00:00,109E7R6,108 MILE HOUSE ABEL LAKE,BC,
-121.26279694444445,51.62334194444445,,1.3,2013-11-01 00:00:00,109E7R6,108 MILE HOUSE ABEL LAKE,BC,
-121.26279694444445,51.62334194444445,,12.8,2006-06-23 00:00:00,109E7R6,108 MILE HOUSE ABEL LAKE,BC,
-121.26279694444445,51.62334194444445,,8.3,2017-10-16 00:00:00,109E7R6,108 MILE HOUSE ABEL LAKE,BC,
-121.26279694444445,51.62334194444445,,15,1998-06-22 00:00:00,109E7R6,108 MILE HOUSE ABEL LAKE,BC,
-121.26279694444445,51.62334194444445,,-2.5,2019-10-30 00:00:00,109E7R6,108 MILE HOUSE ABEL LAKE,BC,
-121.26279694444445,51.62334194444445,,-3.3,1991-01-16 00:00:00,109E7R6,108 MILE HOUSE ABEL LAKE,BC,
-121.26279694444445,51.62334194444445,,12,2020-08-08 00:00:00,109E7R6,108 MILE HOUSE ABEL LAKE,BC,
-121.26279694444445,51.62334194444445,,2.5,1997-03-26 00:00:00,109E7R6,108 MILE HOUSE ABEL LAKE,BC,
-121.26279694444445,51.62334194444445,,17,2014-07-27 00:00:00,109E7R6,108 MILE HOUSE ABEL LAKE,BC,
-121.26279694444445,51.62334194444445,,5.8,2011-10-22 00:00:00,109E7R6,108 MILE HOUSE ABEL LAKE,BC,
-121.26279694444445,51.62334194444445,,0.8,2001-04-10 00:00:00,109E7R6,108 MILE HOUSE ABEL LAKE,BC,
-121.26279694444445,51.62334194444445,,13.3,2016-07-31 00:00:00,109E7R6,108 MILE HOUSE ABEL LAKE,BC,
-121.26279694444445,51.62334194444445,,12,2006-08-16 00:00:00,109E7R6,108 MILE HOUSE ABEL LAKE,BC,
-121.26279694444445,51.62334194444445,,6.5,2017-03-14 00:00:00,109E7R6,108 MILE HOUSE ABEL LAKE,BC,
-121.26279694444445,51.62334194444445,,2,2013-04-11 00:00:00,109E7R6,108 MILE HOUSE ABEL LAKE,BC,
-121.26279694444445,51.62334194444445,,0.8,1994-03-10 00:00:00,109E7R6,108 MILE HOUSE ABEL LAKE,BC,
-121.26279694444445,51.62334194444445,,1.8,2000-11-04 00:00:00,109E7R6,108 MILE HOUSE ABEL LAKE,BC,
-121.26279694444445,51.62334194444445,,14.3,2006-07-10 00:00:00,109E7R6,108 MILE HOUSE ABEL LAKE,BC,
-121.26279694444445,51.62334194444445,,-12.3,2006-02-19 00:00:00,109E7R6,108 MILE HOUSE ABEL LAKE,BC,
-121.26279694444445,51.62334194444445,,18,2017-08-21 00:00:00,109E7R6,108 MILE HOUSE ABEL LAKE,BC,
