x,y,MAX_REL_HUMIDITY,CLIMATE_IDENTIFIER,LOCAL_DATE,MEAN_TEMPERATURE,STATION_NAME,PROVINCE_CODE,SPEED_MAX_GUST
-123.0925,51.26027777777778,,10808G0,1995-05-24 00:00:00,6.9,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-05-25 00:00:00,6.6,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-05-26 00:00:00,8.2,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-05-27 00:00:00,7.9,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-05-28 00:00:00,8.2,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-05-29 00:00:00,9,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-05-30 00:00:00,7.9,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-05-31 00:00:00,6,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-01 00:00:00,6.9,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-02 00:00:00,7,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-03 00:00:00,7.3,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-04 00:00:00,,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-05 00:00:00,2.5,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-06 00:00:00,3.9,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-07 00:00:00,7.6,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-08 00:00:00,11.7,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-09 00:00:00,9.7,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-10 00:00:00,7.6,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-11 00:00:00,7.2,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-12 00:00:00,4.3,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-13 00:00:00,2.8,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-14 00:00:00,2.8,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-15 00:00:00,5.5,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-16 00:00:00,,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-17 00:00:00,6.3,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-18 00:00:00,3.6,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-19 00:00:00,5.8,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-20 00:00:00,12.7,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-21 00:00:00,9.3,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-22 00:00:00,10.5,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-23 00:00:00,7,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-24 00:00:00,9.4,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-25 00:00:00,8.4,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-26 00:00:00,6.9,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-27 00:00:00,,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-28 00:00:00,11.4,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-29 00:00:00,12.1,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-06-30 00:00:00,13.9,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-01 00:00:00,12.1,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-02 00:00:00,11.8,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-03 00:00:00,10.3,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-04 00:00:00,9.3,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-05 00:00:00,,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-06 00:00:00,,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-07 00:00:00,8.4,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-08 00:00:00,8.5,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-09 00:00:00,9.6,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-10 00:00:00,7.3,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-11 00:00:00,4.8,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-12 00:00:00,6.9,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-13 00:00:00,6.4,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-14 00:00:00,6.4,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-15 00:00:00,9.4,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-16 00:00:00,10.6,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-17 00:00:00,13.5,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-18 00:00:00,13,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-19 00:00:00,13.6,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-20 00:00:00,12.1,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-21 00:00:00,10.9,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-22 00:00:00,14.1,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-23 00:00:00,12,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-24 00:00:00,9.1,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-25 00:00:00,11.2,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-26 00:00:00,10.9,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-27 00:00:00,6.7,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-28 00:00:00,5.5,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-29 00:00:00,4.8,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-30 00:00:00,6.9,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-07-31 00:00:00,10.6,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-08-01 00:00:00,8.2,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-08-02 00:00:00,9.1,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-08-03 00:00:00,12,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-08-04 00:00:00,10.2,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-08-05 00:00:00,9.6,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-08-06 00:00:00,5.4,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-08-07 00:00:00,2.5,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-08-08 00:00:00,7.8,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-08-09 00:00:00,6.1,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-08-10 00:00:00,8.2,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-08-11 00:00:00,,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-08-12 00:00:00,5.8,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-08-13 00:00:00,7.2,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-08-14 00:00:00,8.8,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-08-15 00:00:00,4.9,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-08-16 00:00:00,2.5,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-08-17 00:00:00,6.3,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-08-18 00:00:00,2.7,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-08-19 00:00:00,5.4,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-08-20 00:00:00,6.3,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-08-21 00:00:00,7.2,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-08-22 00:00:00,6,BIG CREEK (AUT),BC,
-123.0925,51.26027777777778,,10808G0,1995-08-23 00:00:00,5.8,BIG CREEK (AUT),BC,
