x,y,STATION_NAME,PROVINCE_CODE,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE,SPEED_MAX_GUST,MAX_REL_HUMIDITY,LOCAL_DATE
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,-6.1,46,,1995-03-01 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,-7.9,35,,1995-03-02 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,-13.2,0,,1995-03-03 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,-10.8,33,,1995-03-04 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,-7.9,48,,1995-03-05 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,-5,50,,1995-03-06 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,-4.8,56,,1995-03-07 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,0.1,65,,1995-03-08 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,2.2,61,,1995-03-09 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,-6.3,50,,1995-03-10 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,-9.3,54,,1995-03-11 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,-9.2,32,,1995-03-12 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,-3.7,41,,1995-03-13 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,-3.4,0,,1995-03-14 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,-2.5,46,,1995-03-15 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,-1,0,,1995-03-16 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,-0.5,0,,1995-03-17 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,-0.9,63,,1995-03-18 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,-4.6,69,,1995-03-19 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,-2.6,41,,1995-03-20 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,1.5,44,,1995-03-21 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,3.9,50,,1995-03-22 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,-1.1,43,,1995-03-23 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,-3.8,0,,1995-03-24 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,-1.8,,,1995-03-25 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,-1.3,,,1995-03-26 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,-2.2,,,1995-03-27 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,-3.4,,,1995-03-28 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,-6.8,,,1995-03-29 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,-5.5,,,1995-03-30 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,-1.7,,88,1995-03-31 00:00:00
-61.77472222222222,47.42527777777778,ILES DE LA MADELEINE,QC,7053KGR,-0.8,,96,1995-04-01 00:00:00
