Longitude,Latitude,MAX_REL_HUMIDITY,Climate ID,Date,MEAN_TEMPERATURE,Name,Province,SPEED_MAX_GUST,Station ID
-119.48333333333332,56.333333333333336,,307JF5R,1995-01-04 00:00:00,-23.3,CLEARDALE,AB,,3791
-119.48333333333332,56.333333333333336,,307JF5R,1994-09-24 00:00:00,12.0,CLEARDALE,AB,,3791
-119.48333333333332,56.333333333333336,,307JF5R,1987-08-01 00:00:00,15.3,CLEARDALE,AB,,3791
-119.48333333333332,56.333333333333336,,307JF5R,2000-07-01 00:00:00,15.8,CLEARDALE,AB,,3791
-119.48333333333332,56.333333333333336,,307JF5R,2004-01-14 00:00:00,-7.3,CLEARDALE,AB,,3791
-119.48333333333332,56.333333333333336,,307JF5R,1999-03-20 00:00:00,-1.5,CLEARDALE,AB,,3791
-119.48333333333332,56.333333333333336,,307JF5R,1999-10-17 00:00:00,8.3,CLEARDALE,AB,,3791
-119.48333333333332,56.333333333333336,,307JF5R,2001-11-13 00:00:00,-0.8,CLEARDALE,AB,,3791
-119.48333333333332,56.333333333333336,,307JF5R,2002-06-12 00:00:00,17.3,CLEARDALE,AB,,3791
-119.48333333333332,56.333333333333336,,307JF5R,1991-01-07 00:00:00,-32.5,CLEARDALE,AB,,3791
-119.48333333333332,56.333333333333336,,307JF5R,1990-10-11 00:00:00,-3.0,CLEARDALE,AB,,3791
-119.48333333333332,56.333333333333336,,307JF5R,2000-04-21 00:00:00,8.0,CLEARDALE,AB,,3791
-119.48333333333332,56.333333333333336,,307JF5R,2001-09-07 00:00:00,10.8,CLEARDALE,AB,,3791
-119.48333333333332,56.333333333333336,,307JF5R,1994-10-19 00:00:00,3.0,CLEARDALE,AB,,3791
-119.48333333333332,56.333333333333336,,307JF5R,2004-12-24 00:00:00,4.0,CLEARDALE,AB,,3791
-119.48333333333332,56.333333333333336,,307JF5R,2000-11-19 00:00:00,-9.5,CLEARDALE,AB,,3791
-119.48333333333332,56.333333333333336,,307JF5R,1990-04-25 00:00:00,1.5,CLEARDALE,AB,,3791
-119.48333333333332,56.333333333333336,,307JF5R,1991-01-14 00:00:00,-9.5,CLEARDALE,AB,,3791
-119.48333333333332,56.333333333333336,,307JF5R,1993-03-10 00:00:00,-1.8,CLEARDALE,AB,,3791
-119.48333333333332,56.333333333333336,,307JF5R,1994-10-10 00:00:00,2.5,CLEARDALE,AB,,3791
-119.48333333333332,56.333333333333336,,307JF5R,1997-10-02 00:00:00,6.3,CLEARDALE,AB,,3791
