x,y,STATION_NAME,LOCAL_DATE,CLIMATE_IDENTIFIER,SPEED_MAX_GUST,PROVINCE_CODE,MEAN_TEMPERATURE,MAX_REL_HUMIDITY
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2000-11-18 00:00:00,1106CL2,,BC,,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2022-01-01 00:00:00,1106CL2,,BC,0,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2021-08-19 00:00:00,1106CL2,,BC,19.3,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2022-08-26 00:00:00,1106CL2,,BC,17.3,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2007-03-30 00:00:00,1106CL2,,BC,10,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2006-04-20 00:00:00,1106CL2,,BC,10,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2022-09-03 00:00:00,1106CL2,,BC,19.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2005-12-04 00:00:00,1106CL2,,BC,0,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2010-08-27 00:00:00,1106CL2,,BC,14.3,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2002-05-02 00:00:00,1106CL2,,BC,9.3,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2006-01-25 00:00:00,1106CL2,,BC,7,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2008-06-21 00:00:00,1106CL2,,BC,15.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2000-05-13 00:00:00,1106CL2,,BC,,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1991-06-08 00:00:00,1106CL2,,BC,13.3,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1987-11-08 00:00:00,1106CL2,,BC,11.3,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2020-02-15 00:00:00,1106CL2,,BC,3.8,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1988-11-30 00:00:00,1106CL2,,BC,5.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1987-08-13 00:00:00,1106CL2,,BC,15.3,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2010-04-18 00:00:00,1106CL2,,BC,14.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2000-05-27 00:00:00,1106CL2,,BC,,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2009-11-24 00:00:00,1106CL2,,BC,7.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1994-02-17 00:00:00,1106CL2,,BC,6,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1991-11-27 00:00:00,1106CL2,,BC,4.8,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2022-07-17 00:00:00,1106CL2,,BC,15.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2017-06-12 00:00:00,1106CL2,,BC,16.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2009-03-01 00:00:00,1106CL2,,BC,6.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2010-07-16 00:00:00,1106CL2,,BC,17.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2021-01-03 00:00:00,1106CL2,,BC,5.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2017-07-13 00:00:00,1106CL2,,BC,18.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1994-01-27 00:00:00,1106CL2,,BC,6,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1988-08-29 00:00:00,1106CL2,,BC,18.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2009-02-07 00:00:00,1106CL2,,BC,3.8,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1998-06-07 00:00:00,1106CL2,,BC,,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2018-08-13 00:00:00,1106CL2,,BC,18.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2000-09-15 00:00:00,1106CL2,,BC,,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2009-09-28 00:00:00,1106CL2,,BC,11,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1990-12-05 00:00:00,1106CL2,,BC,3.8,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1989-01-12 00:00:00,1106CL2,,BC,3.3,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2020-05-06 00:00:00,1106CL2,,BC,11.8,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2021-01-08 00:00:00,1106CL2,,BC,4.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2020-11-16 00:00:00,1106CL2,,BC,5.8,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1993-05-09 00:00:00,1106CL2,,BC,10.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1990-03-04 00:00:00,1106CL2,,BC,9.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2006-06-16 00:00:00,1106CL2,,BC,15.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2008-10-02 00:00:00,1106CL2,,BC,14.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1994-07-30 00:00:00,1106CL2,,BC,18.3,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2007-02-04 00:00:00,1106CL2,,BC,5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2021-09-16 00:00:00,1106CL2,,BC,12.3,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2020-05-17 00:00:00,1106CL2,,BC,14.3,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1996-08-12 00:00:00,1106CL2,,BC,18,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1988-12-13 00:00:00,1106CL2,,BC,6.3,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2004-02-18 00:00:00,1106CL2,,BC,7.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2009-07-12 00:00:00,1106CL2,,BC,17,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2022-05-02 00:00:00,1106CL2,,BC,9.3,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1992-03-17 00:00:00,1106CL2,,BC,10.3,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2007-11-23 00:00:00,1106CL2,,BC,2,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1989-04-25 00:00:00,1106CL2,,BC,18,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1991-04-06 00:00:00,1106CL2,,BC,5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2021-03-14 00:00:00,1106CL2,,BC,8.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2002-07-05 00:00:00,1106CL2,,BC,12.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1994-09-08 00:00:00,1106CL2,,BC,15.8,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2004-09-11 00:00:00,1106CL2,,BC,14,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1994-09-20 00:00:00,1106CL2,,BC,17,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1995-02-05 00:00:00,1106CL2,,BC,,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2008-02-29 00:00:00,1106CL2,,BC,7,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2000-06-16 00:00:00,1106CL2,,BC,17.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2005-02-01 00:00:00,1106CL2,,BC,,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2002-09-23 00:00:00,1106CL2,,BC,14.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2006-08-06 00:00:00,1106CL2,,BC,22,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2018-04-03 00:00:00,1106CL2,,BC,5.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1994-09-04 00:00:00,1106CL2,,BC,15.8,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2006-07-31 00:00:00,1106CL2,,BC,17,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1990-10-31 00:00:00,1106CL2,,BC,6.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1988-02-14 00:00:00,1106CL2,,BC,3.8,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2005-08-17 00:00:00,1106CL2,,BC,16.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2010-06-20 00:00:00,1106CL2,,BC,13.8,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2008-03-14 00:00:00,1106CL2,,BC,4.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1994-02-14 00:00:00,1106CL2,,BC,5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1990-09-30 00:00:00,1106CL2,,BC,12.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1998-06-27 00:00:00,1106CL2,,BC,,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2007-01-05 00:00:00,1106CL2,,BC,2,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2010-03-20 00:00:00,1106CL2,,BC,9.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1991-02-01 00:00:00,1106CL2,,BC,8.8,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1990-08-25 00:00:00,1106CL2,,BC,15,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1994-05-09 00:00:00,1106CL2,,BC,16.8,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1993-07-15 00:00:00,1106CL2,,BC,13.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2003-12-06 00:00:00,1106CL2,,BC,4.8,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1991-01-15 00:00:00,1106CL2,,BC,4.8,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2002-02-27 00:00:00,1106CL2,,BC,2,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1996-04-19 00:00:00,1106CL2,,BC,,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2000-03-28 00:00:00,1106CL2,,BC,5.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1987-04-28 00:00:00,1106CL2,,BC,15.8,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2002-10-11 00:00:00,1106CL2,,BC,8,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2019-03-13 00:00:00,1106CL2,,BC,6,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1999-01-03 00:00:00,1106CL2,,BC,,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1997-05-20 00:00:00,1106CL2,,BC,,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2019-04-17 00:00:00,1106CL2,,BC,10.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2022-10-19 00:00:00,1106CL2,,BC,14.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2007-02-10 00:00:00,1106CL2,,BC,9.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2000-07-08 00:00:00,1106CL2,,BC,,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1996-09-01 00:00:00,1106CL2,,BC,,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1998-04-03 00:00:00,1106CL2,,BC,9.8,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2010-03-10 00:00:00,1106CL2,,BC,4,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1994-02-13 00:00:00,1106CL2,,BC,4.3,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2022-07-24 00:00:00,1106CL2,,BC,18.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1990-07-13 00:00:00,1106CL2,,BC,20,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1998-05-22 00:00:00,1106CL2,,BC,13.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,2002-06-02 00:00:00,1106CL2,,BC,12.5,
-122.88138888888889,49.27916666666667,PORT MOODY GLENAYRE,1997-05-31 00:00:00,1106CL2,,BC,,
