x,y,MAX_REL_HUMIDITY,CLIMATE_IDENTIFIER,LOCAL_DATE,MEAN_TEMPERATURE,STATION_NAME,PROVINCE_CODE,SPEED_MAX_GUST
-79.13333333333334,48.983333333333334,,70986RN,1993-07-07 00:00:00,20.5,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1994-04-24 00:00:00,-0.5,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1994-04-13 00:00:00,3.3,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1988-03-11 00:00:00,-22.5,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1999-03-16 00:00:00,-6,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1998-08-18 00:00:00,10.5,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1998-08-23 00:00:00,9.5,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1996-02-12 00:00:00,-24,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1995-01-15 00:00:00,-8.5,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1988-03-22 00:00:00,-20,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1994-01-20 00:00:00,-22.8,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1996-06-11 00:00:00,20.8,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1996-05-04 00:00:00,1.8,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1996-08-23 00:00:00,15,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1999-05-10 00:00:00,4.5,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1989-08-28 00:00:00,17.5,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1995-08-04 00:00:00,18.5,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,2001-07-31 00:00:00,21.8,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1989-06-27 00:00:00,14.5,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,2001-03-03 00:00:00,-22.8,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,2004-04-02 00:00:00,2.5,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1994-09-11 00:00:00,12,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1991-08-30 00:00:00,21.8,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1990-03-30 00:00:00,-2.8,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1989-07-04 00:00:00,16.8,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1999-05-08 00:00:00,15.8,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1987-12-23 00:00:00,-16.8,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1990-01-03 00:00:00,-5,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1993-02-05 00:00:00,-24.3,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1997-02-21 00:00:00,-17,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1999-02-21 00:00:00,-20,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1990-10-29 00:00:00,-1.8,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1993-10-24 00:00:00,4,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1988-10-08 00:00:00,2,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1991-08-13 00:00:00,22.3,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1994-08-17 00:00:00,10.8,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1998-10-29 00:00:00,3.3,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1996-08-28 00:00:00,13.8,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1999-06-26 00:00:00,14.5,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1990-05-16 00:00:00,6.5,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1995-12-22 00:00:00,-7.3,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1992-07-29 00:00:00,13,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1993-02-01 00:00:00,-23,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1995-09-29 00:00:00,9,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1988-05-18 00:00:00,9.8,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1991-05-15 00:00:00,7.5,VAL ST GILLES,QC,
-79.13333333333334,48.983333333333334,,70986RN,1991-03-08 00:00:00,-20.8,VAL ST GILLES,QC,
