x,y,MAX_REL_HUMIDITY,MEAN_TEMPERATURE,LOCAL_DATE,CLIMATE_IDENTIFIER,STATION_NAME,PROVINCE_CODE,SPEED_MAX_GUST
-114.48138888888889,49.673611111111114,,-0.9,2003-09-16 00:00:00,305NJ61,PELLETIER CREEK,AB,
-114.48138888888889,49.673611111111114,,3.8,2002-05-24 00:00:00,305NJ61,PELLETIER CREEK,AB,
-114.48138888888889,49.673611111111114,,8.6,2007-05-01 00:00:00,305NJ61,PELLETIER CREEK,AB,
-114.48138888888889,49.673611111111114,,-3.7,2005-11-06 00:00:00,305NJ61,PELLETIER CREEK,AB,
-114.48138888888889,49.673611111111114,,-0.9,2003-01-12 00:00:00,305NJ61,PELLETIER CREEK,AB,
-114.48138888888889,49.673611111111114,,11.2,2005-05-28 00:00:00,305NJ61,PELLETIER CREEK,AB,
-114.48138888888889,49.673611111111114,,-8.5,1999-01-22 00:00:00,305NJ61,PELLETIER CREEK,AB,
-114.48138888888889,49.673611111111114,,-4.1,2003-02-28 00:00:00,305NJ61,PELLETIER CREEK,AB,
-114.48138888888889,49.673611111111114,,4.4,2004-10-10 00:00:00,305NJ61,PELLETIER CREEK,AB,
-114.48138888888889,49.673611111111114,,14.8,2001-08-28 00:00:00,305NJ61,PELLETIER CREEK,AB,
-114.48138888888889,49.673611111111114,,9.3,2004-06-02 00:00:00,305NJ61,PELLETIER CREEK,AB,
-114.48138888888889,49.673611111111114,,19.4,2004-07-19 00:00:00,305NJ61,PELLETIER CREEK,AB,
-114.48138888888889,49.673611111111114,,19.3,2001-08-13 00:00:00,305NJ61,PELLETIER CREEK,AB,
-114.48138888888889,49.673611111111114,,16.5,2004-06-04 00:00:00,305NJ61,PELLETIER CREEK,AB,
-114.48138888888889,49.673611111111114,,8.9,2004-09-11 00:00:00,305NJ61,PELLETIER CREEK,AB,
-114.48138888888889,49.673611111111114,,11,2007-06-30 00:00:00,305NJ61,PELLETIER CREEK,AB,
-114.48138888888889,49.673611111111114,,7.8,1998-05-06 00:00:00,305NJ61,PELLETIER CREEK,AB,
-114.48138888888889,49.673611111111114,,15,2004-06-28 00:00:00,305NJ61,PELLETIER CREEK,AB,
-114.48138888888889,49.673611111111114,,-2.2,1999-03-10 00:00:00,305NJ61,PELLETIER CREEK,AB,
-114.48138888888889,49.673611111111114,,-12.8,1998-12-28 00:00:00,305NJ61,PELLETIER CREEK,AB,
-114.48138888888889,49.673611111111114,,1.6,2007-04-17 00:00:00,305NJ61,PELLETIER CREEK,AB,
-114.48138888888889,49.673611111111114,,-5.4,2002-12-02 00:00:00,305NJ61,PELLETIER CREEK,AB,
-114.48138888888889,49.673611111111114,,1.6,2004-03-18 00:00:00,305NJ61,PELLETIER CREEK,AB,
-114.48138888888889,49.673611111111114,,-1,2007-11-04 00:00:00,305NJ61,PELLETIER CREEK,AB,
-114.48138888888889,49.673611111111114,,-4.8,1998-03-29 00:00:00,305NJ61,PELLETIER CREEK,AB,
-114.48138888888889,49.673611111111114,,14.6,2004-08-30 00:00:00,305NJ61,PELLETIER CREEK,AB,
