x,y,MAX_REL_HUMIDITY,CLIMATE_IDENTIFIER,LOCAL_DATE,MEAN_TEMPERATURE,STATION_NAME,PROVINCE_CODE,SPEED_MAX_GUST
-104,53.333333333333336,,407N51G,2003-09-22 00:00:00,6.3,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-09-23 00:00:00,9.7,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-09-24 00:00:00,6.5,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-09-25 00:00:00,6.4,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-09-26 00:00:00,5.8,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-09-27 00:00:00,6.7,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-09-28 00:00:00,5.9,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-09-29 00:00:00,3.3,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-09-30 00:00:00,2.9,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-10-01 00:00:00,6.6,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-10-02 00:00:00,10.2,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-10-03 00:00:00,12.7,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-10-04 00:00:00,14.1,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-10-05 00:00:00,13.7,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-10-06 00:00:00,13.8,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-10-07 00:00:00,12.3,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-10-08 00:00:00,7.2,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-10-09 00:00:00,12.4,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-10-10 00:00:00,9.2,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-10-11 00:00:00,8.2,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-10-12 00:00:00,4.6,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-10-13 00:00:00,5.1,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-10-14 00:00:00,0.8,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-10-15 00:00:00,1,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-10-16 00:00:00,0.2,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-10-17 00:00:00,6.3,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-10-18 00:00:00,2.2,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-10-19 00:00:00,4.2,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-10-20 00:00:00,8,NIPAWIN,SK,
-104,53.333333333333336,,407N51G,2003-10-21 00:00:00,11.2,NIPAWIN,SK,
