Longitude,Latitude,MAX_REL_HUMIDITY,Climate ID,Date,MEAN_TEMPERATURE,Name,Province,SPEED_MAX_GUST,Station ID
-119.81666666666666,57.36666666666667,,3070NLN,1994-09-05 00:00:00,8.5,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,2000-02-28 00:00:00,-7.0,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,1992-09-15 00:00:00,1.0,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,2006-04-12 00:00:00,3.7,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,1996-06-29 00:00:00,13.1,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,1999-07-23 00:00:00,9.1,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,2006-04-01 00:00:00,-1.5,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,1999-11-10 00:00:00,-1.9,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,1993-05-25 00:00:00,4.0,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,1991-08-31 00:00:00,10.5,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,2002-06-15 00:00:00,18.4,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,1996-07-07 00:00:00,15.3,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,2000-06-04 00:00:00,14.3,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,2002-10-08 00:00:00,7.0,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,2006-06-04 00:00:00,13.5,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,2001-02-26 00:00:00,-12.1,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,2007-09-10 00:00:00,14.4,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,1995-07-07 00:00:00,14.0,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,1996-07-31 00:00:00,13.0,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,1995-07-09 00:00:00,15.5,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,1989-07-31 00:00:00,14.5,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,2003-02-06 00:00:00,-3.4,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,2006-06-30 00:00:00,12.5,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,1993-06-15 00:00:00,9.5,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,2003-08-20 00:00:00,10.6,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,1992-08-10 00:00:00,13.5,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,1991-10-13 00:00:00,-0.5,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,1994-08-14 00:00:00,17.0,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,2006-05-27 00:00:00,9.4,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,1990-08-31 00:00:00,9.0,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,2009-08-19 00:00:00,,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,1993-05-19 00:00:00,15.0,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,2000-08-03 00:00:00,17.5,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,2000-08-04 00:00:00,17.0,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,1994-06-08 00:00:00,12.0,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,1995-06-17 00:00:00,13.5,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,1999-12-23 00:00:00,1.4,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,2003-07-13 00:00:00,15.1,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,1994-06-02 00:00:00,12.5,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,2002-08-18 00:00:00,12.0,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,1997-02-28 00:00:00,-12.8,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,2009-04-11 00:00:00,,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,2003-03-08 00:00:00,-28.9,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,2005-07-13 00:00:00,12.3,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,2000-09-01 00:00:00,3.2,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,2004-08-05 00:00:00,13.8,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,2003-06-06 00:00:00,10.8,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,2003-07-29 00:00:00,19.5,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,1991-08-20 00:00:00,13.0,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,1989-09-03 00:00:00,12.5,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,1991-10-29 00:00:00,-15.5,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,2002-06-07 00:00:00,8.6,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,1999-08-07 00:00:00,18.1,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,1994-08-15 00:00:00,13.5,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,2001-08-02 00:00:00,13.0,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,2006-05-29 00:00:00,7.9,BASNETT,AB,,3573
-119.81666666666666,57.36666666666667,,3070NLN,1991-05-18 00:00:00,,BASNETT,AB,,3573
