Longitude,Latitude,MAX_REL_HUMIDITY,Date,Name,SPEED_MAX_GUST,MEAN_TEMPERATURE,Climate ID,Province,Station ID
-96.06472222222222,50.17722777777778,,1992-12-01 00:00:00,PINAWA,0.0,-2.5,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1992-12-02 00:00:00,PINAWA,0.0,-8.2,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1992-12-03 00:00:00,PINAWA,0.0,-10.7,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1992-12-04 00:00:00,PINAWA,0.0,-14.8,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1992-12-05 00:00:00,PINAWA,0.0,-10.3,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1992-12-06 00:00:00,PINAWA,0.0,-9.1,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1992-12-07 00:00:00,PINAWA,0.0,-13.0,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1992-12-08 00:00:00,PINAWA,0.0,-10.1,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1992-12-09 00:00:00,PINAWA,0.0,-3.4,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1992-12-14 00:00:00,PINAWA,0.0,-4.8,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1992-12-11 00:00:00,PINAWA,0.0,-7.8,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1992-12-12 00:00:00,PINAWA,0.0,-9.9,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1992-12-13 00:00:00,PINAWA,0.0,-4.2,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1992-12-15 00:00:00,PINAWA,0.0,-5.8,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1992-12-16 00:00:00,PINAWA,0.0,-12.5,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1992-12-17 00:00:00,PINAWA,0.0,-21.9,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1992-12-18 00:00:00,PINAWA,0.0,-18.1,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1992-12-19 00:00:00,PINAWA,0.0,-20.3,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1992-12-20 00:00:00,PINAWA,0.0,-24.2,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1992-12-21 00:00:00,PINAWA,0.0,-20.1,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1992-12-22 00:00:00,PINAWA,0.0,-20.4,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1992-12-23 00:00:00,PINAWA,0.0,-25.4,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1992-12-24 00:00:00,PINAWA,0.0,-20.9,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1992-12-26 00:00:00,PINAWA,0.0,-28.1,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1992-12-27 00:00:00,PINAWA,0.0,-22.3,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1992-12-28 00:00:00,PINAWA,0.0,-28.2,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1992-12-29 00:00:00,PINAWA,0.0,-24.4,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1992-12-30 00:00:00,PINAWA,0.0,-22.0,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1992-12-31 00:00:00,PINAWA,0.0,-28.1,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-01-01 00:00:00,PINAWA,0.0,-27.1,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-01-02 00:00:00,PINAWA,0.0,-16.1,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-01-03 00:00:00,PINAWA,0.0,-20.4,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-01-05 00:00:00,PINAWA,0.0,-22.0,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-01-08 00:00:00,PINAWA,0.0,-31.3,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-01-10 00:00:00,PINAWA,0.0,-27.4,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-01-11 00:00:00,PINAWA,0.0,-16.8,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-01-12 00:00:00,PINAWA,0.0,-9.5,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-01-13 00:00:00,PINAWA,0.0,-15.7,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-01-14 00:00:00,PINAWA,0.0,-18.5,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-01-15 00:00:00,PINAWA,0.0,-16.7,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-01-16 00:00:00,PINAWA,0.0,-15.6,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-01-17 00:00:00,PINAWA,0.0,-18.9,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-01-18 00:00:00,PINAWA,0.0,-17.5,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-01-19 00:00:00,PINAWA,0.0,-11.3,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-01-20 00:00:00,PINAWA,0.0,-3.5,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-01-21 00:00:00,PINAWA,0.0,-4.3,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-01-22 00:00:00,PINAWA,0.0,-7.4,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-01-23 00:00:00,PINAWA,0.0,-11.4,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-01-24 00:00:00,PINAWA,0.0,-20.7,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-01-25 00:00:00,PINAWA,0.0,-18.2,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-01-26 00:00:00,PINAWA,0.0,-16.7,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-01-28 00:00:00,PINAWA,0.0,-19.7,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-01-29 00:00:00,PINAWA,0.0,-14.0,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-01-30 00:00:00,PINAWA,0.0,0.1,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-02-03 00:00:00,PINAWA,0.0,-3.0,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-02-04 00:00:00,PINAWA,0.0,-3.5,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-02-05 00:00:00,PINAWA,0.0,-11.9,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-02-06 00:00:00,PINAWA,0.0,-11.6,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-02-09 00:00:00,PINAWA,0.0,-11.9,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-02-10 00:00:00,PINAWA,0.0,-19.2,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-02-11 00:00:00,PINAWA,0.0,-18.3,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-02-12 00:00:00,PINAWA,0.0,-12.6,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-02-13 00:00:00,PINAWA,0.0,-16.8,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-02-14 00:00:00,PINAWA,0.0,-21.3,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-02-15 00:00:00,PINAWA,0.0,-22.5,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-02-16 00:00:00,PINAWA,0.0,-27.2,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-02-17 00:00:00,PINAWA,0.0,-25.1,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-02-18 00:00:00,PINAWA,0.0,-19.3,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-02-19 00:00:00,PINAWA,0.0,-19.4,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-02-20 00:00:00,PINAWA,0.0,-19.4,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-02-21 00:00:00,PINAWA,0.0,-18.4,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-02-22 00:00:00,PINAWA,0.0,-22.3,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-02-23 00:00:00,PINAWA,0.0,-24.3,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-02-24 00:00:00,PINAWA,0.0,-20.8,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-02-25 00:00:00,PINAWA,0.0,-15.1,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-02-26 00:00:00,PINAWA,0.0,-13.7,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-02-27 00:00:00,PINAWA,0.0,-9.3,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-02-28 00:00:00,PINAWA,,,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-03 00:00:00,PINAWA,0.0,2.3,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-04 00:00:00,PINAWA,0.0,1.7,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-05 00:00:00,PINAWA,0.0,0.8,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-06 00:00:00,PINAWA,0.0,-2.0,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-07 00:00:00,PINAWA,0.0,0.2,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-08 00:00:00,PINAWA,0.0,-4.8,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-09 00:00:00,PINAWA,0.0,-1.9,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-10 00:00:00,PINAWA,0.0,-12.8,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-11 00:00:00,PINAWA,0.0,-15.9,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-12 00:00:00,PINAWA,0.0,-18.8,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-13 00:00:00,PINAWA,0.0,-21.2,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-14 00:00:00,PINAWA,0.0,-14.1,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-15 00:00:00,PINAWA,0.0,-8.8,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-16 00:00:00,PINAWA,0.0,-16.6,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-17 00:00:00,PINAWA,0.0,-18.0,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-18 00:00:00,PINAWA,0.0,-10.4,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-19 00:00:00,PINAWA,0.0,-4.2,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-20 00:00:00,PINAWA,0.0,-13.7,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-21 00:00:00,PINAWA,0.0,-13.2,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-22 00:00:00,PINAWA,0.0,-6.4,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-23 00:00:00,PINAWA,0.0,2.0,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-24 00:00:00,PINAWA,0.0,6.8,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-25 00:00:00,PINAWA,0.0,3.2,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-26 00:00:00,PINAWA,0.0,2.8,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-27 00:00:00,PINAWA,0.0,4.0,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-28 00:00:00,PINAWA,0.0,3.0,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-29 00:00:00,PINAWA,0.0,3.0,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-30 00:00:00,PINAWA,0.0,2.1,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-03-31 00:00:00,PINAWA,0.0,-2.0,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-01 00:00:00,PINAWA,0.0,-3.2,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-02 00:00:00,PINAWA,0.0,-2.9,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-03 00:00:00,PINAWA,0.0,-1.0,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-04 00:00:00,PINAWA,0.0,2.2,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-08 00:00:00,PINAWA,0.0,,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-05 00:00:00,PINAWA,0.0,4.7,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-06 00:00:00,PINAWA,0.0,4.8,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-07 00:00:00,PINAWA,,4.2,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-09 00:00:00,PINAWA,0.0,2.2,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-10 00:00:00,PINAWA,0.0,1.7,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-11 00:00:00,PINAWA,0.0,3.6,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-12 00:00:00,PINAWA,0.0,4.6,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-13 00:00:00,PINAWA,0.0,4.8,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-14 00:00:00,PINAWA,0.0,3.6,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-15 00:00:00,PINAWA,0.0,3.9,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-16 00:00:00,PINAWA,0.0,4.6,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-17 00:00:00,PINAWA,0.0,3.0,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-18 00:00:00,PINAWA,0.0,3.4,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-19 00:00:00,PINAWA,0.0,2.0,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-20 00:00:00,PINAWA,0.0,3.1,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-21 00:00:00,PINAWA,0.0,8.5,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-22 00:00:00,PINAWA,0.0,7.9,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-23 00:00:00,PINAWA,0.0,8.4,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-24 00:00:00,PINAWA,0.0,2.2,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-25 00:00:00,PINAWA,0.0,-1.2,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-26 00:00:00,PINAWA,0.0,5.5,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-27 00:00:00,PINAWA,0.0,7.4,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-28 00:00:00,PINAWA,0.0,3.3,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-29 00:00:00,PINAWA,0.0,2.7,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-04-30 00:00:00,PINAWA,0.0,5.3,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-01 00:00:00,PINAWA,0.0,2.7,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-02 00:00:00,PINAWA,0.0,7.8,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-03 00:00:00,PINAWA,0.0,11.8,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-04 00:00:00,PINAWA,0.0,11.3,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-05 00:00:00,PINAWA,0.0,13.7,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-06 00:00:00,PINAWA,0.0,16.8,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-07 00:00:00,PINAWA,0.0,17.8,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-08 00:00:00,PINAWA,0.0,18.6,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-09 00:00:00,PINAWA,0.0,14.4,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-10 00:00:00,PINAWA,0.0,14.0,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-11 00:00:00,PINAWA,0.0,15.7,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-12 00:00:00,PINAWA,0.0,12.2,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-13 00:00:00,PINAWA,0.0,14.2,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-14 00:00:00,PINAWA,0.0,6.1,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-15 00:00:00,PINAWA,0.0,2.7,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-16 00:00:00,PINAWA,0.0,5.3,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-17 00:00:00,PINAWA,0.0,6.7,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-18 00:00:00,PINAWA,0.0,6.3,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-19 00:00:00,PINAWA,0.0,8.0,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-20 00:00:00,PINAWA,0.0,7.5,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-21 00:00:00,PINAWA,0.0,7.8,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-22 00:00:00,PINAWA,0.0,17.7,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-23 00:00:00,PINAWA,0.0,11.6,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-24 00:00:00,PINAWA,0.0,8.2,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-25 00:00:00,PINAWA,0.0,6.5,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-26 00:00:00,PINAWA,0.0,5.1,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-27 00:00:00,PINAWA,0.0,9.1,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-28 00:00:00,PINAWA,0.0,10.7,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-29 00:00:00,PINAWA,0.0,10.1,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-30 00:00:00,PINAWA,0.0,9.6,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-05-31 00:00:00,PINAWA,0.0,8.4,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-06-01 00:00:00,PINAWA,0.0,8.1,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-06-02 00:00:00,PINAWA,0.0,8.4,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-06-03 00:00:00,PINAWA,0.0,11.9,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-06-04 00:00:00,PINAWA,0.0,10.8,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-06-05 00:00:00,PINAWA,0.0,13.9,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-06-06 00:00:00,PINAWA,0.0,11.3,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-06-07 00:00:00,PINAWA,0.0,10.7,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-06-08 00:00:00,PINAWA,0.0,15.9,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-06-09 00:00:00,PINAWA,0.0,17.4,503B1ER,MB,4910
-96.06472222222222,50.17722777777778,,1993-06-10 00:00:00,PINAWA,,17.5,503B1ER,MB,4910
