Longitude,Latitude,MAX_REL_HUMIDITY,Date,Name,SPEED_MAX_GUST,MEAN_TEMPERATURE,Climate ID,Province,Station ID
-98.036675,50.49945666666667,,1994-07-06 00:00:00,OAKPOINT MARINE,0.0,16.4,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-07-07 00:00:00,OAKPOINT MARINE,,,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-07-08 00:00:00,OAKPOINT MARINE,0.0,15.4,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-07-09 00:00:00,OAKPOINT MARINE,0.0,15.2,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-07-10 00:00:00,OAKPOINT MARINE,0.0,20.0,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-07-11 00:00:00,OAKPOINT MARINE,0.0,17.1,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-07-12 00:00:00,OAKPOINT MARINE,0.0,14.5,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-07-13 00:00:00,OAKPOINT MARINE,0.0,14.8,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-07-14 00:00:00,OAKPOINT MARINE,0.0,17.5,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-07-15 00:00:00,OAKPOINT MARINE,,18.6,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-07-18 00:00:00,OAKPOINT MARINE,0.0,18.2,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-07-19 00:00:00,OAKPOINT MARINE,0.0,19.1,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-07-20 00:00:00,OAKPOINT MARINE,,,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-07-23 00:00:00,OAKPOINT MARINE,0.0,18.8,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-07-24 00:00:00,OAKPOINT MARINE,0.0,16.1,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-07-25 00:00:00,OAKPOINT MARINE,0.0,16.8,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-07-28 00:00:00,OAKPOINT MARINE,0.0,22.1,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-07-29 00:00:00,OAKPOINT MARINE,0.0,22.8,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-07-30 00:00:00,OAKPOINT MARINE,0.0,20.9,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-07-31 00:00:00,OAKPOINT MARINE,0.0,18.7,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-01 00:00:00,OAKPOINT MARINE,0.0,20.4,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-02 00:00:00,OAKPOINT MARINE,0.0,23.3,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-03 00:00:00,OAKPOINT MARINE,0.0,15.5,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-04 00:00:00,OAKPOINT MARINE,0.0,11.9,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-05 00:00:00,OAKPOINT MARINE,0.0,20.2,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-06 00:00:00,OAKPOINT MARINE,0.0,20.0,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-10 00:00:00,OAKPOINT MARINE,0.0,14.8,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-07 00:00:00,OAKPOINT MARINE,0.0,11.5,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-08 00:00:00,OAKPOINT MARINE,0.0,11.0,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-09 00:00:00,OAKPOINT MARINE,0.0,13.3,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-11 00:00:00,OAKPOINT MARINE,0.0,17.2,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-12 00:00:00,OAKPOINT MARINE,0.0,16.2,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-13 00:00:00,OAKPOINT MARINE,0.0,11.9,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-14 00:00:00,OAKPOINT MARINE,0.0,16.8,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-15 00:00:00,OAKPOINT MARINE,0.0,20.3,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-16 00:00:00,OAKPOINT MARINE,0.0,18.0,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-17 00:00:00,OAKPOINT MARINE,0.0,15.8,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-18 00:00:00,OAKPOINT MARINE,0.0,15.7,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-19 00:00:00,OAKPOINT MARINE,0.0,15.9,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-20 00:00:00,OAKPOINT MARINE,0.0,15.5,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-21 00:00:00,OAKPOINT MARINE,0.0,20.9,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-22 00:00:00,OAKPOINT MARINE,0.0,20.9,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-23 00:00:00,OAKPOINT MARINE,0.0,18.8,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-24 00:00:00,OAKPOINT MARINE,0.0,18.2,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-25 00:00:00,OAKPOINT MARINE,0.0,19.2,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-26 00:00:00,OAKPOINT MARINE,0.0,14.7,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-27 00:00:00,OAKPOINT MARINE,0.0,13.4,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-28 00:00:00,OAKPOINT MARINE,0.0,14.0,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-29 00:00:00,OAKPOINT MARINE,0.0,11.6,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-30 00:00:00,OAKPOINT MARINE,0.0,10.2,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-08-31 00:00:00,OAKPOINT MARINE,0.0,10.3,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-09-01 00:00:00,OAKPOINT MARINE,0.0,10.7,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-09-02 00:00:00,OAKPOINT MARINE,0.0,12.1,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-09-03 00:00:00,OAKPOINT MARINE,0.0,12.4,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-09-04 00:00:00,OAKPOINT MARINE,0.0,17.0,504K0NM,MB,5016
-98.036675,50.49945666666667,,1994-09-05 00:00:00,OAKPOINT MARINE,0.0,16.7,504K0NM,MB,5016
